x,y,vx,vy,timestamp
499,148,-200,-200,7.785
496,145,-200,-200,7.812
493,142,-200,-200,7.839
490,139,-200,-200,7.865
487,136,-200,-200,7.892
484,133,-200,-200,7.919
481,130,-200,-200,7.946
478,127,-200,-200,7.973
475,124,-200,-200,8.001
472,121,-200,-200,8.029
469,118,-200,-200,8.056
466,115,-200,-200,8.083
463,112,-200,-200,8.109
460,109,-200,-200,8.137
457,106,-200,-200,8.163
454,103,-200,-200,8.191
451,100,-200,-200,8.218
448,97,-200,-200,8.246
445,94,-200,-200,8.273
442,91,-200,-200,8.3
439,88,-200,-200,8.326
436,85,-200,-200,8.353
433,82,-200,-200,8.382
430,82,-200,0,8.41
427,82,-200,0,8.438
424,82,-200,0,8.465
421,82,-200,0,8.493
418,82,-200,0,8.521
415,82,-200,0,8.548
412,82,-200,0,8.575
409,82,-200,0,8.603
406,82,-200,0,8.629
403,82,-200,0,8.656
400,82,-200,0,8.684
397,82,-200,0,8.71
394,82,-200,0,8.738
391,82,-200,0,8.766
388,82,-200,0,8.794
385,82,-200,0,8.82
382,82,-200,0,8.848
379,85,-200,200,8.877
376,88,-200,200,8.904
373,91,-200,200,8.931
370,94,-200,200,8.958
367,97,-200,200,8.985
364,100,-200,200,9.011
361,103,-200,200,9.038
358,106,-200,200,9.065
355,109,-200,200,9.092
352,109,-200,0,9.118
349,109,-200,0,9.145
346,109,-200,0,9.172
343,109,-200,0,9.199
340,109,-200,0,9.225
337,109,-200,0,9.253
334,109,-200,0,9.279
331,109,-200,0,9.306
328,112,-200,200,9.333
328,115,0,200,9.361
328,118,0,200,9.39
328,121,0,200,9.418
328,124,0,200,9.444
331,127,200,200,9.471
334,130,200,200,9.499
337,133,200,200,9.526
340,136,200,200,9.553
343,136,200,0,9.58
346,136,200,0,9.607
349,136,200,0,9.633
352,136,200,0,9.66
355,136,200,0,9.686
358,136,200,0,9.713
361,136,200,0,9.739
364,136,200,0,9.767
367,136,200,0,9.794
370,136,200,0,9.82
373,136,200,0,9.85
376,136,200,0,9.878
379,136,200,0,9.906
382,136,200,0,9.935
385,136,200,0,9.962
388,136,200,0,9.989
391,136,200,0,10.015
394,136,200,0,10.043
397,136,200,0,10.072
400,136,200,0,10.099
403,136,200,0,10.126
406,136,200,0,10.153
409,136,200,0,10.179
412,136,200,0,10.206
415,136,200,0,10.233
418,136,200,0,10.26
421,136,200,0,10.288
424,136,200,0,10.315
427,136,200,0,10.341
430,136,200,0,10.368
433,136,200,0,10.395
436,136,200,0,10.422
439,136,200,0,10.448
442,136,200,0,10.475
445,136,200,0,10.502
448,136,200,0,10.53
451,136,200,0,10.557
454,136,200,0,10.584
457,136,200,0,10.611
460,133,200,-200,10.638
463,130,200,-200,10.665
466,127,200,-200,10.692
469,124,200,-200,10.718
466,121,-200,-200,10.745
463,118,-200,-200,10.773
460,118,-200,0,10.8
457,118,-200,0,10.827
454,118,-200,0,10.854
451,118,-200,0,10.881
448,118,-200,0,10.907
445,118,-200,0,10.934
442,118,-200,0,10.961
439,118,-200,0,10.988
436,121,-200,200,11.014
433,124,-200,200,11.041
433,127,0,200,11.068
433,130,0,200,11.095
436,133,200,200,11.121
439,136,200,200,11.148
442,139,200,200,11.174
445,142,200,200,11.201
448,145,200,200,11.227
451,148,200,200,11.254
454,151,200,200,11.281
457,154,200,200,11.307
460,157,200,200,11.334
463,160,200,200,11.362
466,163,200,200,11.39
469,166,200,200,11.419
472,169,200,200,11.448
475,172,200,200,11.475
475,175,0,200,11.502
472,178,-200,200,11.529
469,181,-200,200,11.556
466,184,-200,200,11.583
463,187,-200,200,11.609
460,190,-200,200,11.638
457,193,-200,200,11.664
454,196,-200,200,11.691
451,199,-200,200,11.717
448,202,-200,200,11.744
445,205,-200,200,11.771
100,100,0,0,20.825
100,100,0,0,21.118
100,100,0,0,21.148
100,100,0,0,21.176
100,100,0,0,21.204
100,100,0,0,21.233
100,100,0,0,21.262
100,100,0,0,21.292
100,100,0,0,21.321
100,100,0,0,21.349
100,100,0,0,21.376
103,100,200,0,21.403
106,100,200,0,21.432
109,100,200,0,21.461
112,100,200,0,21.489
115,100,200,0,21.515
118,100,200,0,21.543
121,100,200,0,21.569
124,100,200,0,21.596
127,100,200,0,21.625
130,100,200,0,21.653
133,100,200,0,21.683
136,100,200,0,21.711
139,100,200,0,21.739
142,100,200,0,21.767
145,100,200,0,21.794
148,100,200,0,21.821
151,100,200,0,21.849
154,100,200,0,21.876
157,100,200,0,21.903
160,100,200,0,21.932
163,100,200,0,21.96
166,100,200,0,21.987
169,100,200,0,22.013
172,100,200,0,22.041
175,100,200,0,22.068
178,100,200,0,22.095
181,100,200,0,22.123
184,100,200,0,22.151
187,100,200,0,22.179
190,100,200,0,22.206
193,100,200,0,22.233
196,100,200,0,22.26
199,103,200,200,22.287
202,106,200,200,22.315
205,109,200,200,22.342
208,112,200,200,22.369
211,115,200,200,22.396
214,118,200,200,22.423
217,121,200,200,22.451
220,124,200,200,22.478
223,127,200,200,22.507
223,130,0,200,22.534
223,133,0,200,22.561
223,136,0,200,22.588
223,139,0,200,22.615
223,142,0,200,22.642
223,145,0,200,22.668
220,148,-200,200,22.696
217,151,-200,200,22.722
214,154,-200,200,22.75
211,157,-200,200,22.777
208,160,-200,200,22.804
205,163,-200,200,22.831
202,166,-200,200,22.857
199,169,-200,200,22.884
196,172,-200,200,22.911
193,175,-200,200,22.938
193,178,0,200,22.966
196,181,200,200,22.994
199,184,200,200,23.02
202,187,200,200,23.047
205,190,200,200,23.074
208,193,200,200,23.101
208,196,0,200,23.128
208,199,0,200,23.155
208,202,0,200,23.182
208,205,0,200,23.209
208,208,0,200,23.235
211,208,200,0,23.262
214,208,200,0,23.289
217,208,200,0,23.318
220,208,200,0,23.345
223,208,200,0,23.371
226,208,200,0,23.398
229,208,200,0,23.425
232,208,200,0,23.452
235,208,200,0,23.479
238,205,200,-200,23.506
241,202,200,-200,23.533
244,199,200,-200,23.56
247,196,200,-200,23.587
250,193,200,-200,23.614
253,190,200,-200,23.64
256,187,200,-200,23.667
259,184,200,-200,23.695
262,181,200,-200,23.724
265,178,200,-200,23.753
268,175,200,-200,23.779
271,172,200,-200,23.806
274,169,200,-200,23.834
277,166,200,-200,23.861
280,163,200,-200,23.888
283,160,200,-200,23.916
286,157,200,-200,23.943
289,154,200,-200,23.971
292,151,200,-200,23.998
295,148,200,-200,24.024
298,148,200,0,24.051
301,148,200,0,24.078
304,148,200,0,24.105
307,148,200,0,24.131
310,148,200,0,24.158
313,148,200,0,24.185
316,148,200,0,24.212
319,148,200,0,24.239
322,148,200,0,24.265
325,148,200,0,24.293
328,148,200,0,24.319
331,148,200,0,24.346
334,148,200,0,24.375
337,148,200,0,24.401
340,148,200,0,24.428
343,148,200,0,24.455
346,148,200,0,24.482
349,148,200,0,24.509
352,148,200,0,24.536
355,148,200,0,24.562
358,148,200,0,24.589
361,148,200,0,24.615
364,148,200,0,24.642
367,148,200,0,24.669
370,148,200,0,24.695
373,148,200,0,24.722
376,148,200,0,24.75
379,148,200,0,24.776
382,148,200,0,24.803
385,148,200,0,24.83
388,148,200,0,24.857
391,148,200,0,24.883
394,148,200,0,24.91
397,148,200,0,24.937
400,148,200,0,24.964
403,148,200,0,24.991
406,148,200,0,25.017
409,148,200,0,25.044
412,148,200,0,25.07
415,148,200,0,25.097
418,151,200,200,25.124
421,154,200,200,25.15
424,157,200,200,25.177
427,160,200,200,25.204
430,163,200,200,25.23
433,163,200,0,25.258
436,163,200,0,25.285
439,163,200,0,25.311
442,163,200,0,25.338
445,163,200,0,25.367
448,163,200,0,25.396
451,163,200,0,25.425
454,163,200,0,25.454
457,163,200,0,25.481
460,163,200,0,25.508
463,163,200,0,25.535
466,163,200,0,25.562
469,163,200,0,25.588
472,163,200,0,25.615
475,163,200,0,25.642
478,163,200,0,25.669
481,163,200,0,25.696
484,163,200,0,25.723
487,163,200,0,25.753
490,163,200,0,25.782
493,163,200,0,25.809
496,163,200,0,25.836
499,163,200,0,25.862
502,163,200,0,25.89
505,166,200,200,25.917
508,169,200,200,25.943
511,172,200,200,25.97
514,175,200,200,25.997
517,178,200,200,26.024
520,181,200,200,26.05
523,184,200,200,26.077
526,187,200,200,26.104
529,190,200,200,26.13
532,190,200,0,26.157
535,190,200,0,26.183
538,190,200,0,26.21
541,190,200,0,26.237
544,190,200,0,26.264
547,190,200,0,26.29
550,190,200,0,26.317
553,190,200,0,26.344
556,190,200,0,26.37
559,187,200,-200,26.397
562,184,200,-200,26.426
565,181,200,-200,26.454
568,178,200,-200,26.481
571,175,200,-200,26.51
574,172,200,-200,26.537
574,169,0,-200,26.564
574,166,0,-200,26.591
577,163,200,-200,26.617
580,163,200,0,26.645
583,163,200,0,26.672
586,163,200,0,26.699
589,163,200,0,26.726
592,163,200,0,26.753
595,163,200,0,26.78
598,163,200,0,26.807
601,166,200,200,26.834
604,169,200,200,26.86
